,snapshot,objective,stores,generators
651,2045-01-28 03:00:00,1,1,1
652,2045-01-28 04:00:00,1,1,1
653,2045-01-28 05:00:00,1,1,1
654,2045-01-28 06:00:00,1,1,1
655,2045-01-28 07:00:00,1,1,1
656,2045-01-28 08:00:00,1,1,1
657,2045-01-28 09:00:00,1,1,1
658,2045-01-28 10:00:00,1,1,1
659,2045-01-28 11:00:00,1,1,1
660,2045-01-28 12:00:00,1,1,1
661,2045-01-28 13:00:00,1,1,1
662,2045-01-28 14:00:00,1,1,1
663,2045-01-28 15:00:00,1,1,1
664,2045-01-28 16:00:00,1,1,1
665,2045-01-28 17:00:00,1,1,1
666,2045-01-28 18:00:00,1,1,1
667,2045-01-28 19:00:00,1,1,1
668,2045-01-28 20:00:00,1,1,1
669,2045-01-28 21:00:00,1,1,1
670,2045-01-28 22:00:00,1,1,1
671,2045-01-28 23:00:00,1,1,1
672,2045-01-29 00:00:00,1,1,1
673,2045-01-29 01:00:00,1,1,1
674,2045-01-29 02:00:00,1,1,1
675,2045-01-29 03:00:00,1,1,1
676,2045-01-29 04:00:00,1,1,1
677,2045-01-29 05:00:00,1,1,1
678,2045-01-29 06:00:00,1,1,1
679,2045-01-29 07:00:00,1,1,1
680,2045-01-29 08:00:00,1,1,1
681,2045-01-29 09:00:00,1,1,1
682,2045-01-29 10:00:00,1,1,1
683,2045-01-29 11:00:00,1,1,1
684,2045-01-29 12:00:00,1,1,1
685,2045-01-29 13:00:00,1,1,1
686,2045-01-29 14:00:00,1,1,1
687,2045-01-29 15:00:00,1,1,1
688,2045-01-29 16:00:00,1,1,1
689,2045-01-29 17:00:00,1,1,1
690,2045-01-29 18:00:00,1,1,1
691,2045-01-29 19:00:00,1,1,1
692,2045-01-29 20:00:00,1,1,1
693,2045-01-29 21:00:00,1,1,1
694,2045-01-29 22:00:00,1,1,1
695,2045-01-29 23:00:00,1,1,1
696,2045-01-30 00:00:00,1,1,1
697,2045-01-30 01:00:00,1,1,1
698,2045-01-30 02:00:00,1,1,1
699,2045-01-30 03:00:00,1,1,1
700,2045-01-30 04:00:00,1,1,1
701,2045-01-30 05:00:00,1,1,1
702,2045-01-30 06:00:00,1,1,1
703,2045-01-30 07:00:00,1,1,1
704,2045-01-30 08:00:00,1,1,1
705,2045-01-30 09:00:00,1,1,1
706,2045-01-30 10:00:00,1,1,1
707,2045-01-30 11:00:00,1,1,1
708,2045-01-30 12:00:00,1,1,1
709,2045-01-30 13:00:00,1,1,1
710,2045-01-30 14:00:00,1,1,1
711,2045-01-30 15:00:00,1,1,1
712,2045-01-30 16:00:00,1,1,1
713,2045-01-30 17:00:00,1,1,1
714,2045-01-30 18:00:00,1,1,1
715,2045-01-30 19:00:00,1,1,1
716,2045-01-30 20:00:00,1,1,1
717,2045-01-30 21:00:00,1,1,1
718,2045-01-30 22:00:00,1,1,1
719,2045-01-30 23:00:00,1,1,1
720,2045-01-31 00:00:00,1,1,1
721,2045-01-31 01:00:00,1,1,1
722,2045-01-31 02:00:00,1,1,1
723,2045-01-31 03:00:00,1,1,1
724,2045-01-31 04:00:00,1,1,1
725,2045-01-31 05:00:00,1,1,1
726,2045-01-31 06:00:00,1,1,1
727,2045-01-31 07:00:00,1,1,1
728,2045-01-31 08:00:00,1,1,1
729,2045-01-31 09:00:00,1,1,1
730,2045-01-31 10:00:00,1,1,1
731,2045-01-31 11:00:00,1,1,1
732,2045-01-31 12:00:00,1,1,1
733,2045-01-31 13:00:00,1,1,1
734,2045-01-31 14:00:00,1,1,1
735,2045-01-31 15:00:00,1,1,1
736,2045-01-31 16:00:00,1,1,1
737,2045-01-31 17:00:00,1,1,1
738,2045-01-31 18:00:00,1,1,1
739,2045-01-31 19:00:00,1,1,1
740,2045-01-31 20:00:00,1,1,1
741,2045-01-31 21:00:00,1,1,1
742,2045-01-31 22:00:00,1,1,1
743,2045-01-31 23:00:00,1,1,1
744,2045-02-01 00:00:00,1,1,1
745,2045-02-01 01:00:00,1,1,1
746,2045-02-01 02:00:00,1,1,1
747,2045-02-01 03:00:00,1,1,1
748,2045-02-01 04:00:00,1,1,1
749,2045-02-01 05:00:00,1,1,1
750,2045-02-01 06:00:00,1,1,1
751,2045-02-01 07:00:00,1,1,1
752,2045-02-01 08:00:00,1,1,1
753,2045-02-01 09:00:00,1,1,1
754,2045-02-01 10:00:00,1,1,1
755,2045-02-01 11:00:00,1,1,1
756,2045-02-01 12:00:00,1,1,1
757,2045-02-01 13:00:00,1,1,1
758,2045-02-01 14:00:00,1,1,1
759,2045-02-01 15:00:00,1,1,1
760,2045-02-01 16:00:00,1,1,1
761,2045-02-01 17:00:00,1,1,1
762,2045-02-01 18:00:00,1,1,1
763,2045-02-01 19:00:00,1,1,1
764,2045-02-01 20:00:00,1,1,1
765,2045-02-01 21:00:00,1,1,1
766,2045-02-01 22:00:00,1,1,1
767,2045-02-01 23:00:00,1,1,1
768,2045-02-02 00:00:00,1,1,1
769,2045-02-02 01:00:00,1,1,1
770,2045-02-02 02:00:00,1,1,1
771,2045-02-02 03:00:00,1,1,1
772,2045-02-02 04:00:00,1,1,1
773,2045-02-02 05:00:00,1,1,1
774,2045-02-02 06:00:00,1,1,1
775,2045-02-02 07:00:00,1,1,1
776,2045-02-02 08:00:00,1,1,1
777,2045-02-02 09:00:00,1,1,1
778,2045-02-02 10:00:00,1,1,1
779,2045-02-02 11:00:00,1,1,1
780,2045-02-02 12:00:00,1,1,1
781,2045-02-02 13:00:00,1,1,1
782,2045-02-02 14:00:00,1,1,1
783,2045-02-02 15:00:00,1,1,1
784,2045-02-02 16:00:00,1,1,1
785,2045-02-02 17:00:00,1,1,1
786,2045-02-02 18:00:00,1,1,1
787,2045-02-02 19:00:00,1,1,1
788,2045-02-02 20:00:00,1,1,1
789,2045-02-02 21:00:00,1,1,1
790,2045-02-02 22:00:00,1,1,1
791,2045-02-02 23:00:00,1,1,1
792,2045-02-03 00:00:00,1,1,1
793,2045-02-03 01:00:00,1,1,1
794,2045-02-03 02:00:00,1,1,1
795,2045-02-03 03:00:00,1,1,1
796,2045-02-03 04:00:00,1,1,1
797,2045-02-03 05:00:00,1,1,1
798,2045-02-03 06:00:00,1,1,1
799,2045-02-03 07:00:00,1,1,1
800,2045-02-03 08:00:00,1,1,1
801,2045-02-03 09:00:00,1,1,1
802,2045-02-03 10:00:00,1,1,1
803,2045-02-03 11:00:00,1,1,1
804,2045-02-03 12:00:00,1,1,1
805,2045-02-03 13:00:00,1,1,1
806,2045-02-03 14:00:00,1,1,1
807,2045-02-03 15:00:00,1,1,1
808,2045-02-03 16:00:00,1,1,1
809,2045-02-03 17:00:00,1,1,1
810,2045-02-03 18:00:00,1,1,1
811,2045-02-03 19:00:00,1,1,1
812,2045-02-03 20:00:00,1,1,1
813,2045-02-03 21:00:00,1,1,1
814,2045-02-03 22:00:00,1,1,1
815,2045-02-03 23:00:00,1,1,1
816,2045-02-04 00:00:00,1,1,1
817,2045-02-04 01:00:00,1,1,1
818,2045-02-04 02:00:00,1,1,1
819,2045-02-04 03:00:00,1,1,1
820,2045-02-04 04:00:00,1,1,1
821,2045-02-04 05:00:00,1,1,1
822,2045-02-04 06:00:00,1,1,1
823,2045-02-04 07:00:00,1,1,1
824,2045-02-04 08:00:00,1,1,1
825,2045-02-04 09:00:00,1,1,1
826,2045-02-04 10:00:00,1,1,1
827,2045-02-04 11:00:00,1,1,1
828,2045-02-04 12:00:00,1,1,1
829,2045-02-04 13:00:00,1,1,1
830,2045-02-04 14:00:00,1,1,1
831,2045-02-04 15:00:00,1,1,1
832,2045-02-04 16:00:00,1,1,1
833,2045-02-04 17:00:00,1,1,1
834,2045-02-04 18:00:00,1,1,1
835,2045-02-04 19:00:00,1,1,1
836,2045-02-04 20:00:00,1,1,1
837,2045-02-04 21:00:00,1,1,1
838,2045-02-04 22:00:00,1,1,1
839,2045-02-04 23:00:00,1,1,1
840,2045-02-05 00:00:00,1,1,1
841,2045-02-05 01:00:00,1,1,1
842,2045-02-05 02:00:00,1,1,1
843,2045-02-05 03:00:00,1,1,1
844,2045-02-05 04:00:00,1,1,1
845,2045-02-05 05:00:00,1,1,1
846,2045-02-05 06:00:00,1,1,1
847,2045-02-05 07:00:00,1,1,1
848,2045-02-05 08:00:00,1,1,1
849,2045-02-05 09:00:00,1,1,1
850,2045-02-05 10:00:00,1,1,1
851,2045-02-05 11:00:00,1,1,1
852,2045-02-05 12:00:00,1,1,1
853,2045-02-05 13:00:00,1,1,1
854,2045-02-05 14:00:00,1,1,1
855,2045-02-05 15:00:00,1,1,1
856,2045-02-05 16:00:00,1,1,1
857,2045-02-05 17:00:00,1,1,1
858,2045-02-05 18:00:00,1,1,1
859,2045-02-05 19:00:00,1,1,1
860,2045-02-05 20:00:00,1,1,1
861,2045-02-05 21:00:00,1,1,1
862,2045-02-05 22:00:00,1,1,1
863,2045-02-05 23:00:00,1,1,1
864,2045-02-06 00:00:00,1,1,1
865,2045-02-06 01:00:00,1,1,1
866,2045-02-06 02:00:00,1,1,1
867,2045-02-06 03:00:00,1,1,1
868,2045-02-06 04:00:00,1,1,1
869,2045-02-06 05:00:00,1,1,1
870,2045-02-06 06:00:00,1,1,1
871,2045-02-06 07:00:00,1,1,1
872,2045-02-06 08:00:00,1,1,1
873,2045-02-06 09:00:00,1,1,1
874,2045-02-06 10:00:00,1,1,1
875,2045-02-06 11:00:00,1,1,1
876,2045-02-06 12:00:00,1,1,1
877,2045-02-06 13:00:00,1,1,1
878,2045-02-06 14:00:00,1,1,1
879,2045-02-06 15:00:00,1,1,1
880,2045-02-06 16:00:00,1,1,1
881,2045-02-06 17:00:00,1,1,1
882,2045-02-06 18:00:00,1,1,1
883,2045-02-06 19:00:00,1,1,1
884,2045-02-06 20:00:00,1,1,1
885,2045-02-06 21:00:00,1,1,1
886,2045-02-06 22:00:00,1,1,1
887,2045-02-06 23:00:00,1,1,1
888,2045-02-07 00:00:00,1,1,1
889,2045-02-07 01:00:00,1,1,1
890,2045-02-07 02:00:00,1,1,1
891,2045-02-07 03:00:00,1,1,1
892,2045-02-07 04:00:00,1,1,1
893,2045-02-07 05:00:00,1,1,1
894,2045-02-07 06:00:00,1,1,1
895,2045-02-07 07:00:00,1,1,1
896,2045-02-07 08:00:00,1,1,1
897,2045-02-07 09:00:00,1,1,1
898,2045-02-07 10:00:00,1,1,1
899,2045-02-07 11:00:00,1,1,1
900,2045-02-07 12:00:00,1,1,1
901,2045-02-07 13:00:00,1,1,1
902,2045-02-07 14:00:00,1,1,1
903,2045-02-07 15:00:00,1,1,1
904,2045-02-07 16:00:00,1,1,1
905,2045-02-07 17:00:00,1,1,1
906,2045-02-07 18:00:00,1,1,1
907,2045-02-07 19:00:00,1,1,1
908,2045-02-07 20:00:00,1,1,1
909,2045-02-07 21:00:00,1,1,1
910,2045-02-07 22:00:00,1,1,1
911,2045-02-07 23:00:00,1,1,1
912,2045-02-08 00:00:00,1,1,1
913,2045-02-08 01:00:00,1,1,1
914,2045-02-08 02:00:00,1,1,1
915,2045-02-08 03:00:00,1,1,1
916,2045-02-08 04:00:00,1,1,1
917,2045-02-08 05:00:00,1,1,1
918,2045-02-08 06:00:00,1,1,1
919,2045-02-08 07:00:00,1,1,1
920,2045-02-08 08:00:00,1,1,1
921,2045-02-08 09:00:00,1,1,1
922,2045-02-08 10:00:00,1,1,1
923,2045-02-08 11:00:00,1,1,1
924,2045-02-08 12:00:00,1,1,1
925,2045-02-08 13:00:00,1,1,1
926,2045-02-08 14:00:00,1,1,1
927,2045-02-08 15:00:00,1,1,1
928,2045-02-08 16:00:00,1,1,1
929,2045-02-08 17:00:00,1,1,1
930,2045-02-08 18:00:00,1,1,1
931,2045-02-08 19:00:00,1,1,1
932,2045-02-08 20:00:00,1,1,1
933,2045-02-08 21:00:00,1,1,1
934,2045-02-08 22:00:00,1,1,1
935,2045-02-08 23:00:00,1,1,1
936,2045-02-09 00:00:00,1,1,1
937,2045-02-09 01:00:00,1,1,1
938,2045-02-09 02:00:00,1,1,1
939,2045-02-09 03:00:00,1,1,1
940,2045-02-09 04:00:00,1,1,1
941,2045-02-09 05:00:00,1,1,1
942,2045-02-09 06:00:00,1,1,1
943,2045-02-09 07:00:00,1,1,1
944,2045-02-09 08:00:00,1,1,1
945,2045-02-09 09:00:00,1,1,1
946,2045-02-09 10:00:00,1,1,1
947,2045-02-09 11:00:00,1,1,1
948,2045-02-09 12:00:00,1,1,1
949,2045-02-09 13:00:00,1,1,1
950,2045-02-09 14:00:00,1,1,1
951,2045-02-09 15:00:00,1,1,1
952,2045-02-09 16:00:00,1,1,1
953,2045-02-09 17:00:00,1,1,1
954,2045-02-09 18:00:00,1,1,1
955,2045-02-09 19:00:00,1,1,1
956,2045-02-09 20:00:00,1,1,1
957,2045-02-09 21:00:00,1,1,1
958,2045-02-09 22:00:00,1,1,1
959,2045-02-09 23:00:00,1,1,1
960,2045-02-10 00:00:00,1,1,1
961,2045-02-10 01:00:00,1,1,1
962,2045-02-10 02:00:00,1,1,1
963,2045-02-10 03:00:00,1,1,1
964,2045-02-10 04:00:00,1,1,1
965,2045-02-10 05:00:00,1,1,1
966,2045-02-10 06:00:00,1,1,1
967,2045-02-10 07:00:00,1,1,1
968,2045-02-10 08:00:00,1,1,1
969,2045-02-10 09:00:00,1,1,1
970,2045-02-10 10:00:00,1,1,1
971,2045-02-10 11:00:00,1,1,1
972,2045-02-10 12:00:00,1,1,1
973,2045-02-10 13:00:00,1,1,1
974,2045-02-10 14:00:00,1,1,1
975,2045-02-10 15:00:00,1,1,1
976,2045-02-10 16:00:00,1,1,1
977,2045-02-10 17:00:00,1,1,1
978,2045-02-10 18:00:00,1,1,1
979,2045-02-10 19:00:00,1,1,1
980,2045-02-10 20:00:00,1,1,1
981,2045-02-10 21:00:00,1,1,1
982,2045-02-10 22:00:00,1,1,1
983,2045-02-10 23:00:00,1,1,1
984,2045-02-11 00:00:00,1,1,1
985,2045-02-11 01:00:00,1,1,1
986,2045-02-11 02:00:00,1,1,1
987,2045-02-11 03:00:00,1,1,1
988,2045-02-11 04:00:00,1,1,1
989,2045-02-11 05:00:00,1,1,1
990,2045-02-11 06:00:00,1,1,1
991,2045-02-11 07:00:00,1,1,1
992,2045-02-11 08:00:00,1,1,1
993,2045-02-11 09:00:00,1,1,1
994,2045-02-11 10:00:00,1,1,1
995,2045-02-11 11:00:00,1,1,1
996,2045-02-11 12:00:00,1,1,1
997,2045-02-11 13:00:00,1,1,1
998,2045-02-11 14:00:00,1,1,1
999,2045-02-11 15:00:00,1,1,1
1000,2045-02-11 16:00:00,1,1,1
1001,2045-02-11 17:00:00,1,1,1
1002,2045-02-11 18:00:00,1,1,1
1003,2045-02-11 19:00:00,1,1,1
1004,2045-02-11 20:00:00,1,1,1
1005,2045-02-11 21:00:00,1,1,1
1006,2045-02-11 22:00:00,1,1,1
1007,2045-02-11 23:00:00,1,1,1
1008,2045-02-12 00:00:00,1,1,1
1009,2045-02-12 01:00:00,1,1,1
1010,2045-02-12 02:00:00,1,1,1
1011,2045-02-12 03:00:00,1,1,1
1012,2045-02-12 04:00:00,1,1,1
1013,2045-02-12 05:00:00,1,1,1
1014,2045-02-12 06:00:00,1,1,1
1015,2045-02-12 07:00:00,1,1,1
1016,2045-02-12 08:00:00,1,1,1
1017,2045-02-12 09:00:00,1,1,1
1018,2045-02-12 10:00:00,1,1,1
1019,2045-02-12 11:00:00,1,1,1
1020,2045-02-12 12:00:00,1,1,1
1021,2045-02-12 13:00:00,1,1,1
1022,2045-02-12 14:00:00,1,1,1
1023,2045-02-12 15:00:00,1,1,1
1024,2045-02-12 16:00:00,1,1,1
1025,2045-02-12 17:00:00,1,1,1
1026,2045-02-12 18:00:00,1,1,1
1027,2045-02-12 19:00:00,1,1,1
1028,2045-02-12 20:00:00,1,1,1
1029,2045-02-12 21:00:00,1,1,1
1030,2045-02-12 22:00:00,1,1,1
1031,2045-02-12 23:00:00,1,1,1
1032,2045-02-13 00:00:00,1,1,1
1033,2045-02-13 01:00:00,1,1,1
1034,2045-02-13 02:00:00,1,1,1
1035,2045-02-13 03:00:00,1,1,1
1036,2045-02-13 04:00:00,1,1,1
1037,2045-02-13 05:00:00,1,1,1
1038,2045-02-13 06:00:00,1,1,1
1039,2045-02-13 07:00:00,1,1,1
1040,2045-02-13 08:00:00,1,1,1
1041,2045-02-13 09:00:00,1,1,1
1042,2045-02-13 10:00:00,1,1,1
1043,2045-02-13 11:00:00,1,1,1
1044,2045-02-13 12:00:00,1,1,1
1045,2045-02-13 13:00:00,1,1,1
1046,2045-02-13 14:00:00,1,1,1
1047,2045-02-13 15:00:00,1,1,1
1048,2045-02-13 16:00:00,1,1,1
1049,2045-02-13 17:00:00,1,1,1
1050,2045-02-13 18:00:00,1,1,1
1051,2045-02-13 19:00:00,1,1,1
1052,2045-02-13 20:00:00,1,1,1
1053,2045-02-13 21:00:00,1,1,1
1054,2045-02-13 22:00:00,1,1,1
1055,2045-02-13 23:00:00,1,1,1
1056,2045-02-14 00:00:00,1,1,1
1057,2045-02-14 01:00:00,1,1,1
1058,2045-02-14 02:00:00,1,1,1
1059,2045-02-14 03:00:00,1,1,1
1060,2045-02-14 04:00:00,1,1,1
1061,2045-02-14 05:00:00,1,1,1
1062,2045-02-14 06:00:00,1,1,1
1063,2045-02-14 07:00:00,1,1,1
1064,2045-02-14 08:00:00,1,1,1
1065,2045-02-14 09:00:00,1,1,1
1066,2045-02-14 10:00:00,1,1,1
1067,2045-02-14 11:00:00,1,1,1
1068,2045-02-14 12:00:00,1,1,1
1069,2045-02-14 13:00:00,1,1,1
1070,2045-02-14 14:00:00,1,1,1
1071,2045-02-14 15:00:00,1,1,1
1072,2045-02-14 16:00:00,1,1,1
1073,2045-02-14 17:00:00,1,1,1
1074,2045-02-14 18:00:00,1,1,1
1075,2045-02-14 19:00:00,1,1,1
1076,2045-02-14 20:00:00,1,1,1
1077,2045-02-14 21:00:00,1,1,1
1078,2045-02-14 22:00:00,1,1,1
1079,2045-02-14 23:00:00,1,1,1
1080,2045-02-15 00:00:00,1,1,1
1081,2045-02-15 01:00:00,1,1,1
1082,2045-02-15 02:00:00,1,1,1
1083,2045-02-15 03:00:00,1,1,1
1084,2045-02-15 04:00:00,1,1,1
1085,2045-02-15 05:00:00,1,1,1
1086,2045-02-15 06:00:00,1,1,1
1087,2045-02-15 07:00:00,1,1,1
1088,2045-02-15 08:00:00,1,1,1
1089,2045-02-15 09:00:00,1,1,1
1090,2045-02-15 10:00:00,1,1,1
1091,2045-02-15 11:00:00,1,1,1
1092,2045-02-15 12:00:00,1,1,1
1093,2045-02-15 13:00:00,1,1,1
1094,2045-02-15 14:00:00,1,1,1
1095,2045-02-15 15:00:00,1,1,1
1096,2045-02-15 16:00:00,1,1,1
1097,2045-02-15 17:00:00,1,1,1
1098,2045-02-15 18:00:00,1,1,1
1099,2045-02-15 19:00:00,1,1,1
1100,2045-02-15 20:00:00,1,1,1
1101,2045-02-15 21:00:00,1,1,1
1102,2045-02-15 22:00:00,1,1,1
1103,2045-02-15 23:00:00,1,1,1
1104,2045-02-16 00:00:00,1,1,1
1105,2045-02-16 01:00:00,1,1,1
1106,2045-02-16 02:00:00,1,1,1
1107,2045-02-16 03:00:00,1,1,1
1108,2045-02-16 04:00:00,1,1,1
1109,2045-02-16 05:00:00,1,1,1
1110,2045-02-16 06:00:00,1,1,1
1111,2045-02-16 07:00:00,1,1,1
1112,2045-02-16 08:00:00,1,1,1
1113,2045-02-16 09:00:00,1,1,1
1114,2045-02-16 10:00:00,1,1,1
1115,2045-02-16 11:00:00,1,1,1
1116,2045-02-16 12:00:00,1,1,1
1117,2045-02-16 13:00:00,1,1,1
1118,2045-02-16 14:00:00,1,1,1
1119,2045-02-16 15:00:00,1,1,1
1120,2045-02-16 16:00:00,1,1,1
1121,2045-02-16 17:00:00,1,1,1
1122,2045-02-16 18:00:00,1,1,1
1123,2045-02-16 19:00:00,1,1,1
1124,2045-02-16 20:00:00,1,1,1
1125,2045-02-16 21:00:00,1,1,1
1126,2045-02-16 22:00:00,1,1,1
1127,2045-02-16 23:00:00,1,1,1
1128,2045-02-17 00:00:00,1,1,1
1129,2045-02-17 01:00:00,1,1,1
1130,2045-02-17 02:00:00,1,1,1
1131,2045-02-17 03:00:00,1,1,1
1132,2045-02-17 04:00:00,1,1,1
1133,2045-02-17 05:00:00,1,1,1
1134,2045-02-17 06:00:00,1,1,1
1135,2045-02-17 07:00:00,1,1,1
1136,2045-02-17 08:00:00,1,1,1
1137,2045-02-17 09:00:00,1,1,1
1138,2045-02-17 10:00:00,1,1,1
1139,2045-02-17 11:00:00,1,1,1
1140,2045-02-17 12:00:00,1,1,1
1141,2045-02-17 13:00:00,1,1,1
1142,2045-02-17 14:00:00,1,1,1
1143,2045-02-17 15:00:00,1,1,1
1144,2045-02-17 16:00:00,1,1,1
1145,2045-02-17 17:00:00,1,1,1
1146,2045-02-17 18:00:00,1,1,1
1147,2045-02-17 19:00:00,1,1,1
1148,2045-02-17 20:00:00,1,1,1
1149,2045-02-17 21:00:00,1,1,1
1150,2045-02-17 22:00:00,1,1,1
1151,2045-02-17 23:00:00,1,1,1
1152,2045-02-18 00:00:00,1,1,1
1153,2045-02-18 01:00:00,1,1,1
1154,2045-02-18 02:00:00,1,1,1
1155,2045-02-18 03:00:00,1,1,1
1156,2045-02-18 04:00:00,1,1,1
1157,2045-02-18 05:00:00,1,1,1
1158,2045-02-18 06:00:00,1,1,1
1159,2045-02-18 07:00:00,1,1,1
1160,2045-02-18 08:00:00,1,1,1
1161,2045-02-18 09:00:00,1,1,1
1162,2045-02-18 10:00:00,1,1,1
1163,2045-02-18 11:00:00,1,1,1
1164,2045-02-18 12:00:00,1,1,1
1165,2045-02-18 13:00:00,1,1,1
1166,2045-02-18 14:00:00,1,1,1
1167,2045-02-18 15:00:00,1,1,1
1168,2045-02-18 16:00:00,1,1,1
1169,2045-02-18 17:00:00,1,1,1
1170,2045-02-18 18:00:00,1,1,1
1171,2045-02-18 19:00:00,1,1,1
1172,2045-02-18 20:00:00,1,1,1
1173,2045-02-18 21:00:00,1,1,1
1174,2045-02-18 22:00:00,1,1,1
1175,2045-02-18 23:00:00,1,1,1
1176,2045-02-19 00:00:00,1,1,1
1177,2045-02-19 01:00:00,1,1,1
1178,2045-02-19 02:00:00,1,1,1
1179,2045-02-19 03:00:00,1,1,1
1180,2045-02-19 04:00:00,1,1,1
1181,2045-02-19 05:00:00,1,1,1
1182,2045-02-19 06:00:00,1,1,1
1183,2045-02-19 07:00:00,1,1,1
1184,2045-02-19 08:00:00,1,1,1
1185,2045-02-19 09:00:00,1,1,1
1186,2045-02-19 10:00:00,1,1,1
1187,2045-02-19 11:00:00,1,1,1
1188,2045-02-19 12:00:00,1,1,1
1189,2045-02-19 13:00:00,1,1,1
1190,2045-02-19 14:00:00,1,1,1
1191,2045-02-19 15:00:00,1,1,1
1192,2045-02-19 16:00:00,1,1,1
1193,2045-02-19 17:00:00,1,1,1
1194,2045-02-19 18:00:00,1,1,1
1195,2045-02-19 19:00:00,1,1,1
1196,2045-02-19 20:00:00,1,1,1
1197,2045-02-19 21:00:00,1,1,1
1198,2045-02-19 22:00:00,1,1,1
1199,2045-02-19 23:00:00,1,1,1
1200,2045-02-20 00:00:00,1,1,1
1201,2045-02-20 01:00:00,1,1,1
1202,2045-02-20 02:00:00,1,1,1
1203,2045-02-20 03:00:00,1,1,1
1204,2045-02-20 04:00:00,1,1,1
1205,2045-02-20 05:00:00,1,1,1
1206,2045-02-20 06:00:00,1,1,1
1207,2045-02-20 07:00:00,1,1,1
1208,2045-02-20 08:00:00,1,1,1
1209,2045-02-20 09:00:00,1,1,1
1210,2045-02-20 10:00:00,1,1,1
1211,2045-02-20 11:00:00,1,1,1
1212,2045-02-20 12:00:00,1,1,1
1213,2045-02-20 13:00:00,1,1,1
1214,2045-02-20 14:00:00,1,1,1
1215,2045-02-20 15:00:00,1,1,1
1216,2045-02-20 16:00:00,1,1,1
1217,2045-02-20 17:00:00,1,1,1
1218,2045-02-20 18:00:00,1,1,1
1219,2045-02-20 19:00:00,1,1,1
1220,2045-02-20 20:00:00,1,1,1
1221,2045-02-20 21:00:00,1,1,1
1222,2045-02-20 22:00:00,1,1,1
1223,2045-02-20 23:00:00,1,1,1
1224,2045-02-21 00:00:00,1,1,1
1225,2045-02-21 01:00:00,1,1,1
1226,2045-02-21 02:00:00,1,1,1
1227,2045-02-21 03:00:00,1,1,1
1228,2045-02-21 04:00:00,1,1,1
1229,2045-02-21 05:00:00,1,1,1
1230,2045-02-21 06:00:00,1,1,1
1231,2045-02-21 07:00:00,1,1,1
1232,2045-02-21 08:00:00,1,1,1
1233,2045-02-21 09:00:00,1,1,1
1234,2045-02-21 10:00:00,1,1,1
1235,2045-02-21 11:00:00,1,1,1
1236,2045-02-21 12:00:00,1,1,1
1237,2045-02-21 13:00:00,1,1,1
1238,2045-02-21 14:00:00,1,1,1
1239,2045-02-21 15:00:00,1,1,1
1240,2045-02-21 16:00:00,1,1,1
1241,2045-02-21 17:00:00,1,1,1
1242,2045-02-21 18:00:00,1,1,1
1243,2045-02-21 19:00:00,1,1,1
1244,2045-02-21 20:00:00,1,1,1
1245,2045-02-21 21:00:00,1,1,1
1246,2045-02-21 22:00:00,1,1,1
1247,2045-02-21 23:00:00,1,1,1
1248,2045-02-22 00:00:00,1,1,1
1249,2045-02-22 01:00:00,1,1,1
1250,2045-02-22 02:00:00,1,1,1
1251,2045-02-22 03:00:00,1,1,1
1252,2045-02-22 04:00:00,1,1,1
1253,2045-02-22 05:00:00,1,1,1
1254,2045-02-22 06:00:00,1,1,1
1255,2045-02-22 07:00:00,1,1,1
1256,2045-02-22 08:00:00,1,1,1
1257,2045-02-22 09:00:00,1,1,1
1258,2045-02-22 10:00:00,1,1,1
1259,2045-02-22 11:00:00,1,1,1
1260,2045-02-22 12:00:00,1,1,1
1261,2045-02-22 13:00:00,1,1,1
1262,2045-02-22 14:00:00,1,1,1
1263,2045-02-22 15:00:00,1,1,1
1264,2045-02-22 16:00:00,1,1,1
1265,2045-02-22 17:00:00,1,1,1
1266,2045-02-22 18:00:00,1,1,1
1267,2045-02-22 19:00:00,1,1,1
1268,2045-02-22 20:00:00,1,1,1
1269,2045-02-22 21:00:00,1,1,1
1270,2045-02-22 22:00:00,1,1,1
1271,2045-02-22 23:00:00,1,1,1
1272,2045-02-23 00:00:00,1,1,1
1273,2045-02-23 01:00:00,1,1,1
1274,2045-02-23 02:00:00,1,1,1
1275,2045-02-23 03:00:00,1,1,1
1276,2045-02-23 04:00:00,1,1,1
1277,2045-02-23 05:00:00,1,1,1
1278,2045-02-23 06:00:00,1,1,1
1279,2045-02-23 07:00:00,1,1,1
1280,2045-02-23 08:00:00,1,1,1
1281,2045-02-23 09:00:00,1,1,1
1282,2045-02-23 10:00:00,1,1,1
1283,2045-02-23 11:00:00,1,1,1
1284,2045-02-23 12:00:00,1,1,1
1285,2045-02-23 13:00:00,1,1,1
1286,2045-02-23 14:00:00,1,1,1
1287,2045-02-23 15:00:00,1,1,1
1288,2045-02-23 16:00:00,1,1,1
1289,2045-02-23 17:00:00,1,1,1
1290,2045-02-23 18:00:00,1,1,1
1291,2045-02-23 19:00:00,1,1,1
1292,2045-02-23 20:00:00,1,1,1
1293,2045-02-23 21:00:00,1,1,1
1294,2045-02-23 22:00:00,1,1,1
1295,2045-02-23 23:00:00,1,1,1
1296,2045-02-24 00:00:00,1,1,1
1297,2045-02-24 01:00:00,1,1,1
1298,2045-02-24 02:00:00,1,1,1
1299,2045-02-24 03:00:00,1,1,1
1300,2045-02-24 04:00:00,1,1,1
1301,2045-02-24 05:00:00,1,1,1
